m,k,d,orig,comp
1,1,128000,0.5000278914552768,0.5000278914559793
1,1,128000,0.49993909339165776,0.4999390933916164
1,1,128000,0.49997194798262484,0.49997194798200234
1,1,128000,0.5001452591083646,0.5001452591089831
1,1,128000,0.49998880037550564,0.4999888003756002
1,1,128000,0.5000004701980316,0.5000004701977067
1,1,128000,0.49993949410285116,0.4999394941029176
1,1,128000,0.49998848645768024,0.499988486457677
1,1,128000,0.5000217572303495,0.5000217572305025
1,1,128000,0.49994583283145466,0.4999458328381267
1,1,128000,0.49997757928270004,0.49997757928274406
1,1,128000,0.4999766224114257,0.499976622411557
1,1,128000,0.500010049287268,0.500010049287127
1,1,128000,0.5000219017423273,0.5000219017423286
1,1,128000,0.5000913604952162,0.500091360495898
1,1,128000,0.49985315617865655,0.49985315617697057
1,1,128000,0.49985701099197766,0.4998570109920614
1,1,128000,0.4999574913446008,0.49995749134492234
1,1,128000,0.5000566951979813,0.5000566951987843
1,1,128000,0.5000253377783749,0.5000253377783423
1,2,1000,0.5000138577341884,0.500013856805601
1,2,1000,0.5006367492565126,0.5006367492177445
1,2,1000,0.4993107741741304,0.4993107739144542
1,2,1000,0.4986766267991647,0.4986766255332569
1,2,1000,0.5003899023194711,0.500389902026103
1,2,1000,0.49989259229580174,0.4998925923122956
1,2,1000,0.49945696236731385,0.499456962418921
1,2,1000,0.49996768942861014,0.4999676898997777
1,2,1000,0.49981136406110804,0.4998113656607331
1,2,1000,0.5012784915648004,0.5012784915482552
1,2,1000,0.49992276578563727,0.4999227659018093
1,2,1000,0.5002684551377586,0.5002684551650579
1,2,1000,0.4997469339433679,0.49974693389135566
1,2,1000,0.4974211137245766,0.4974211142110528
1,2,1000,0.4989264853755173,0.49892648494333464
1,2,1000,0.5001242425096437,0.5001242423491418
1,2,1000,0.49959600174865776,0.49959600172631075
1,2,1000,0.4996010884956961,0.4996010881548791
1,2,1000,0.4999570598099913,0.49995705973339427
1,2,1000,0.4988805802014617,0.4988805792513807
1,2,2000,0.5003906141095392,0.500390614167058
1,2,2000,0.5000462467531176,0.500046246753217
1,2,2000,0.5002670399976572,0.5002670400455603
1,2,2000,0.5001114922472125,0.5001114922618641
1,2,2000,0.499988049889013,0.49998804989932105
1,2,2000,0.5000979936063809,0.5000979935885886
1,2,2000,0.5002986257502003,0.500298625767205
1,2,2000,0.5005075568506921,0.5005075568439501
1,2,2000,0.5003624707150327,0.5003624707087426
1,2,2000,0.5001103064522211,0.5001103064435026
1,2,2000,0.49996731492436985,0.4999673149298994
1,2,2000,0.49962860434932127,0.4996286043862883
1,2,2000,0.5004961240731856,0.5004961240582132
1,2,2000,0.5025673341075657,0.5025673341068574
1,2,2000,0.5006134553585491,0.5006134553334421
